Metric ID,Metric Description,Grouping Level,Grouping Description,Region or Coverage Category,Age Inpatient Type,Year,Quarter,Numerator,Denominator,Rate,YTD Numerator,YTD Denominator,YTD Rate
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2017,Q3,965,1334,0.723388306,2728,3858,0.707102125
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-REST OF STATE,Adult-Art28 and 31,2017,Q3,639,862,0.741299304,1791,2393,0.748432929
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2017,Q3,32,88,0.363636364,94,256,0.3671875
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2017,Q3,1342,2026,0.662388944,3998,6120,0.653267974
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Youth-Art28 and 31,2017,Q3,595,779,0.763799743,2211,2846,0.776879831
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Adult-Art28 and 31,2017,Q3,1684,2384,0.706375839,4834,6912,0.699363426
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Youth-Art28 and 31,2017,Q3,648,829,0.781664656,2519,3109,0.810228369
1,7-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Adult-Art28 and 31,2017,Q4,3834,8559,0.447949527,16215,35731,0.453807618
1,7-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Youth-Art28 and 31,2017,Q4,1563,2700,0.578888889,5766,10142,0.568526918
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Adult-Art28 and 31,2017,Q4,567,2403,0.235955056,2472,10036,0.246313272
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Youth-Art28 and 31,2017,Q4,163,501,0.325349301,642,1988,0.322937626
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,HARP,Adult-Art28 and 31,2017,Q4,1197,2098,0.570543375,4835,8349,0.579111271
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,HIV SNP,Adult-Art28 and 31,2017,Q4,18,85,0.211764706,79,341,0.231671554
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Adult-Art28 and 31,2017,Q4,2052,3973,0.516486282,8829,17005,0.519200235
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Youth-Art28 and 31,2017,Q4,1400,2199,0.636653024,5124,8154,0.628403238
1,7-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Adult-Art28 and 31,2017,Q4,2007,4766,0.421107847,8229,19421,0.423716595
1,7-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Youth-Art28 and 31,2017,Q4,684,1259,0.543288324,2607,4838,0.538859033
1,7-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2017,Q4,1827,3793,0.481676773,7986,16310,0.489638259
1,7-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2017,Q4,879,1441,0.60999306,3159,5304,0.595588235
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2017,Q4,245,1454,0.168500688,1065,5875,0.181276596
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2017,Q4,62,248,0.25,250,981,0.254841998
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2017,Q4,322,949,0.339304531,1407,4161,0.33813987
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2017,Q4,101,253,0.399209486,392,1007,0.389275074
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2017,Q4,736,1262,0.583201268,2977,5120,0.581445313
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-REST OF STATE,Adult-Art28 and 31,2017,Q4,461,836,0.551435407,1858,3229,0.575410344
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2017,Q4,18,85,0.211764706,79,341,0.231671554
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2017,Q4,1008,1965,0.512977099,4108,8085,0.508101422
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Youth-Art28 and 31,2017,Q4,622,1011,0.615232443,2357,3857,0.611096707
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Adult-Art28 and 31,2017,Q4,1044,2008,0.519920319,4721,8920,0.52926009
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Youth-Art28 and 31,2017,Q4,778,1188,0.654882155,2767,4297,0.643937631
2,30-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Adult-Art28 and 31,2017,Q4,4996,8559,0.583713051,21170,35731,0.592482718
2,30-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Youth-Art28 and 31,2017,Q4,1979,2700,0.732962963,7375,10142,0.727174127
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Adult-Art28 and 31,2017,Q4,836,2403,0.34789846,3565,10036,0.355221204
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Youth-Art28 and 31,2017,Q4,229,501,0.457085828,895,1988,0.450201207
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,HARP,Adult-Art28 and 31,2017,Q4,1485,2098,0.707816969,6004,8349,0.719128039
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,HIV SNP,Adult-Art28 and 31,2017,Q4,39,85,0.458823529,133,341,0.390029326
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Adult-Art28 and 31,2017,Q4,2636,3973,0.66347848,11468,17005,0.674389885
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Youth-Art28 and 31,2017,Q4,1750,2199,0.79581628,6480,8154,0.794701987
2,30-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Adult-Art28 and 31,2017,Q4,2561,4766,0.537347881,10591,19421,0.545337521
2,30-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Youth-Art28 and 31,2017,Q4,872,1259,0.692613185,3358,4838,0.694088466
2,30-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2017,Q4,2435,3793,0.641972054,10579,16310,0.648620478
2,30-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2017,Q4,1107,1441,0.768216516,4017,5304,0.757352941
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2017,Q4,375,1454,0.257909216,1585,5875,0.269787234
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2017,Q4,96,248,0.387096774,371,981,0.378185525
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2017,Q4,461,949,0.485774499,1980,4161,0.475847152
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2017,Q4,133,253,0.5256917,524,1007,0.520357498
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2017,Q4,872,1262,0.690966719,3600,5120,0.703125
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-REST OF STATE,Adult-Art28 and 31,2017,Q4,613,836,0.733253589,2404,3229,0.744502942
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2017,Q4,39,85,0.458823529,133,341,0.390029326
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2017,Q4,1275,1965,0.648854962,5273,8085,0.652195424
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Youth-Art28 and 31,2017,Q4,776,1011,0.767556874,2987,3857,0.77443609
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Adult-Art28 and 31,2017,Q4,1361,2008,0.677788845,6195,8920,0.694506726
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Youth-Art28 and 31,2017,Q4,974,1188,0.81986532,3493,4297,0.812892716
1,7-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Adult-Art28 and 31,2016,Q1,3570,8666,0.411954766,3570,8666,0.411954766
1,7-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Youth-Art28 and 31,2016,Q1,1249,2356,0.530135823,1249,2356,0.530135823
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Adult-Art28 and 31,2016,Q1,756,2913,0.259526262,756,2913,0.259526262
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Youth-Art28 and 31,2016,Q1,177,545,0.324770642,177,545,0.324770642
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,HARP,Adult-Art28 and 31,2016,Q1,545,978,0.557259714,545,978,0.557259714
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,HIV SNP,Adult-Art28 and 31,2016,Q1,16,70,0.228571429,16,70,0.228571429
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Adult-Art28 and 31,2016,Q1,2253,4705,0.478852285,2253,4705,0.478852285
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Youth-Art28 and 31,2016,Q1,1072,1811,0.591938156,1072,1811,0.591938156
1,7-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Adult-Art28 and 31,2016,Q1,1811,4652,0.389294927,1811,4652,0.389294927
1,7-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Youth-Art28 and 31,2016,Q1,591,1106,0.534358047,591,1106,0.534358047
1,7-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2016,Q1,1759,4014,0.438216243,1759,4014,0.438216243
1,7-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2016,Q1,658,1250,0.5264,658,1250,0.5264
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2016,Q1,328,1599,0.205128205,328,1599,0.205128205
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2016,Q1,68,262,0.259541985,68,262,0.259541985
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2016,Q1,428,1314,0.325722983,428,1314,0.325722983
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2016,Q1,109,283,0.385159011,109,283,0.385159011
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2016,Q1,545,978,0.557259714,545,978,0.557259714
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2016,Q1,16,70,0.228571429,16,70,0.228571429
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2016,Q1,922,2005,0.459850374,922,2005,0.459850374
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Youth-Art28 and 31,2016,Q1,523,844,0.619668246,523,844,0.619668246
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Adult-Art28 and 31,2016,Q1,1331,2700,0.492962963,1331,2700,0.492962963
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Youth-Art28 and 31,2016,Q1,549,967,0.567735264,549,967,0.567735264
2,30-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Adult-Art28 and 31,2016,Q1,4916,8666,0.567274406,4916,8666,0.567274406
2,30-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Youth-Art28 and 31,2016,Q1,1656,2356,0.702886248,1656,2356,0.702886248
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Adult-Art28 and 31,2016,Q1,1097,2913,0.37658771,1097,2913,0.37658771
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Youth-Art28 and 31,2016,Q1,256,545,0.469724771,256,545,0.469724771
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,HARP,Adult-Art28 and 31,2016,Q1,688,978,0.703476483,688,978,0.703476483
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,HIV SNP,Adult-Art28 and 31,2016,Q1,31,70,0.442857143,31,70,0.442857143
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Adult-Art28 and 31,2016,Q1,3100,4705,0.658873539,3100,4705,0.658873539
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Youth-Art28 and 31,2016,Q1,1400,1811,0.773053562,1400,1811,0.773053562
2,30-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Adult-Art28 and 31,2016,Q1,2447,4652,0.526010318,2447,4652,0.526010318
2,30-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Youth-Art28 and 31,2016,Q1,761,1106,0.688065099,761,1106,0.688065099
2,30-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2016,Q1,2469,4014,0.61509716,2469,4014,0.61509716
2,30-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2016,Q1,895,1250,0.716,895,1250,0.716
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2016,Q1,491,1599,0.307066917,491,1599,0.307066917
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2016,Q1,108,262,0.41221374,108,262,0.41221374
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2016,Q1,606,1314,0.461187215,606,1314,0.461187215
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2016,Q1,148,283,0.522968198,148,283,0.522968198
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2016,Q1,688,978,0.703476483,688,978,0.703476483
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2016,Q1,31,70,0.442857143,31,70,0.442857143
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2016,Q1,1237,2005,0.616957606,1237,2005,0.616957606
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Youth-Art28 and 31,2016,Q1,653,844,0.773696682,653,844,0.773696682
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Adult-Art28 and 31,2016,Q1,1863,2700,0.69,1863,2700,0.69
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Youth-Art28 and 31,2016,Q1,747,967,0.772492244,747,967,0.772492244
1,7-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Adult-Art28 and 31,2016,Q2,3800,8977,0.423303999,7370,17643,0.417729411
1,7-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Youth-Art28 and 31,2016,Q2,1432,2650,0.540377358,2681,5006,0.535557331
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Adult-Art28 and 31,2016,Q2,679,2738,0.247991234,1435,5651,0.253937356
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Youth-Art28 and 31,2016,Q2,167,523,0.319311663,344,1068,0.322097378
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,HARP,Adult-Art28 and 31,2016,Q2,590,1090,0.541284404,1135,2068,0.548839458
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,HIV SNP,Adult-Art28 and 31,2016,Q2,24,85,0.282352941,40,155,0.258064516
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Adult-Art28 and 31,2016,Q2,2507,5064,0.495063191,4760,9769,0.487255604
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Youth-Art28 and 31,2016,Q2,1265,2127,0.594734368,2337,3938,0.593448451
1,7-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Adult-Art28 and 31,2016,Q2,1922,4893,0.392806049,3733,9545,0.391094814
1,7-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Youth-Art28 and 31,2016,Q2,667,1284,0.519470405,1258,2390,0.526359833
1,7-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2016,Q2,1878,4084,0.459843291,3637,8098,0.44912324
1,7-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2016,Q2,765,1366,0.560029283,1423,2616,0.543960245
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2016,Q2,272,1536,0.177083333,600,3135,0.19138756
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2016,Q2,61,255,0.239215686,129,517,0.249516441
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2016,Q2,407,1202,0.338602329,835,2516,0.331875994
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2016,Q2,106,268,0.395522388,215,551,0.390199637
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2016,Q2,590,1090,0.541284404,1135,2068,0.548839458
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2016,Q2,24,85,0.282352941,40,155,0.258064516
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2016,Q2,1036,2182,0.474793767,1958,4187,0.467637927
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Youth-Art28 and 31,2016,Q2,606,1029,0.588921283,1129,1873,0.602776295
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Adult-Art28 and 31,2016,Q2,1471,2882,0.510409438,2802,5582,0.50197062
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Youth-Art28 and 31,2016,Q2,659,1098,0.600182149,1208,2065,0.584987893
2,30-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Adult-Art28 and 31,2016,Q2,5137,8977,0.572240169,10053,17643,0.569801054
2,30-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Youth-Art28 and 31,2016,Q2,1849,2650,0.697735849,3505,5006,0.700159808
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Adult-Art28 and 31,2016,Q2,1009,2738,0.368517166,2106,5651,0.372677402
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Youth-Art28 and 31,2016,Q2,231,523,0.4416826,487,1068,0.455992509
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,HARP,Adult-Art28 and 31,2016,Q2,745,1090,0.683486239,1433,2068,0.692940039
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,HIV SNP,Adult-Art28 and 31,2016,Q2,37,85,0.435294118,68,155,0.438709677
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Adult-Art28 and 31,2016,Q2,3346,5064,0.660742496,6446,9769,0.659842358
2,30-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Youth-Art28 and 31,2016,Q2,1618,2127,0.760695816,3018,3938,0.766378873
2,30-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Adult-Art28 and 31,2016,Q2,2594,4893,0.530145105,5041,9545,0.528129911
2,30-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Youth-Art28 and 31,2016,Q2,875,1284,0.681464174,1636,2390,0.684518828
2,30-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2016,Q2,2543,4084,0.622673849,5012,8098,0.618918251
2,30-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2016,Q2,974,1366,0.713030747,1869,2616,0.714449541
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2016,Q2,427,1536,0.277994792,918,3135,0.292822967
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2016,Q2,98,255,0.384313725,206,517,0.398452611
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2016,Q2,582,1202,0.484193012,1188,2516,0.47217806
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2016,Q2,133,268,0.496268657,281,551,0.509981851
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2016,Q2,745,1090,0.683486239,1433,2068,0.692940039
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2016,Q2,37,85,0.435294118,68,155,0.438709677
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2016,Q2,1385,2182,0.634738772,2622,4187,0.626224027
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Youth-Art28 and 31,2016,Q2,777,1029,0.755102041,1430,1873,0.763481046
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Adult-Art28 and 31,2016,Q2,1961,2882,0.680430257,3824,5582,0.685059119
2,30-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-REST OF STATE,Youth-Art28 and 31,2016,Q2,841,1098,0.765938069,1588,2065,0.769007264
1,7-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Adult-Art28 and 31,2016,Q3,3845,8979,0.428221406,11215,26622,0.421268124
1,7-Day MH Follow-up,1,STATEWIDE,STATEWIDE,Youth-Art28 and 31,2016,Q3,1110,2099,0.528823249,3791,7105,0.53356791
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Adult-Art28 and 31,2016,Q3,633,2692,0.235141159,2068,8343,0.247872468
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,FFS,Youth-Art28 and 31,2016,Q3,148,482,0.307053942,492,1550,0.317419355
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,HARP,Adult-Art28 and 31,2016,Q3,933,1608,0.580223881,2068,3676,0.562568009
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,HIV SNP,Adult-Art28 and 31,2016,Q3,25,91,0.274725275,65,246,0.264227642
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Adult-Art28 and 31,2016,Q3,2254,4588,0.491281604,7014,14357,0.488542175
1,7-Day MH Follow-up,2,COVERAGE CATEGORY,MAINSTREAM,Youth-Art28 and 31,2016,Q3,962,1617,0.594928881,3299,5555,0.593879388
1,7-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Adult-Art28 and 31,2016,Q3,1933,4786,0.403886335,5666,14331,0.395366688
1,7-Day MH Follow-up,3,PROVIDER REGION,NEW YORK CITY,Youth-Art28 and 31,2016,Q3,491,1007,0.487586892,1749,3397,0.514866058
1,7-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Adult-Art28 and 31,2016,Q3,1912,4193,0.455998092,5549,12291,0.451468554
1,7-Day MH Follow-up,3,PROVIDER REGION,REST OF STATE,Youth-Art28 and 31,2016,Q3,619,1092,0.566849817,2042,3708,0.550701187
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Adult-Art28 and 31,2016,Q3,263,1487,0.176866174,863,4622,0.186715707
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-NEW YORK CITY,Youth-Art28 and 31,2016,Q3,71,250,0.284,200,767,0.260756193
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Adult-Art28 and 31,2016,Q3,370,1205,0.307053942,1205,3721,0.323837678
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,FFS-REST OF STATE,Youth-Art28 and 31,2016,Q3,77,232,0.331896552,292,783,0.372924649
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-NEW YORK CITY,Adult-Art28 and 31,2016,Q3,620,1082,0.573012939,1755,3150,0.557142857
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HARP-REST OF STATE,Adult-Art28 and 31,2016,Q3,313,526,0.595057034,313,526,0.595057034
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,HIV SNP-NEW YORK CITY,Adult-Art28 and 31,2016,Q3,25,91,0.274725275,65,246,0.264227642
1,7-Day MH Follow-up,4,COVERAGE CATEGORY BY PROVIDER REGION,MAINSTREAM-NEW YORK CITY,Adult-Art28 and 31,2016,Q3,1025,2126,0.482126058,2983,6313,0.472517028
